base_year,cd,geo_name,geo_level,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
1975,210,Throgs Neck/Co-op City,cd,100.0,105.96398523844113,110.8114507219334,118.86008749450086,129.7618356679328,139.2302556764064,154.35539754700514,168.7436920398778,199.876980583931,235.204166885362,298.9770521357096,392.8752677766296,453.5846505929868,522.6040306948736,518.0944010383237,501.0724275434953,470.047556156656,452.649108681719,442.06690990990126,445.4416576310786,458.02686542550185,462.4712535362444,475.6981030596903,510.8051159044564,546.9913136506551,605.4531628666125,651.4063170040079,718.2928732203069,842.6187228300575,974.1952073720248,1112.5559295389778,1223.5658007724685,1177.0529395396334,1116.3807077336096,1009.0441234328308,995.0560579317724,942.9325095220372,970.3478272462042,1008.5956841627184,1045.6539794669209,1100.535638060371,1153.7229142928395,1214.453471660043,1266.9359742329948,1369.9841942555288,1485.2827487942443,1570.7902066750112,1666.23308399047,1595.1016621248689,1517.1335579124443,1547.8317170714529,1578.5298762304608,1609.228035389469,1640.0102990941184,1670.7084582531263,1701.4066174121344
1975,211,Morris Park/Bronxdale,cd,100.0,105.37513190657168,113.39249658545468,118.34990851363474,129.33104697498663,136.76084038870147,154.5951221056525,160.9932342779726,187.550100594144,211.36568990871805,271.0164534855745,351.7906896313435,434.0535590536233,488.9729944718232,508.42034128811184,510.66876844382784,434.3230070625277,442.6728890731422,445.61551439256976,443.0569205765336,450.9775587606529,460.3001532891584,471.8702435474002,508.8355138586727,534.1354604696219,575.876282186327,632.0501249908816,684.9455389221184,809.2504926854822,941.4023563662032,1097.5394938120528,1229.7782697960322,1252.020926802761,1094.77619828708,1002.9119644236443,995.2648114879638,961.7395466231792,958.154606571654,966.4122150510204,1070.0093274941212,1125.0886434391389,1161.5528507487222,1228.2819528631949,1386.364270262008,1505.2424707258876,1611.6657172728676,1704.4278037865056,1731.1045343346098,1729.6668846085904,1597.6664006463518,1632.0329319300831,1666.3994632138138,1700.7659944975446,1735.2266806615048,1769.593211945236,1803.9597432289663
1975,212,Williamsbridge/Baychester,cd,100.0,102.60676105461064,107.58018614938554,112.87503956385213,118.45208128469577,126.16139234134592,136.3616818864815,146.41193149534448,162.38333781267255,182.93841077969608,222.4595042705237,278.0703529509159,354.10262590568,423.7506072656618,456.3494173630354,438.77209745141255,394.17763731200216,389.31961347689776,405.63977105838376,405.1671982144188,417.06348462996095,424.1586328381423,432.56110931033936,458.28411259011983,488.58557564688505,533.9858778170095,575.091393237248,598.4064052219824,702.6957568246886,817.051224687405,952.237737759157,1086.1920288484534,1060.0755056170635,992.3734719191142,878.2730402817474,833.960358784474,813.5545388282253,726.0191478187784,763.3276263948674,849.6884682575799,928.9876187661096,1015.062802763371,1044.0573500868427,1095.4911375317022,1168.8542306771951,1288.108414309027,1419.0160992975243,1482.660925203864,1398.3976023887185,1306.9146100770747,1333.379201519632,1359.843792962189,1386.308384404746,1412.8454815772827,1439.3100730198398,1465.774664462397
1975,301,Greenpoint/Williamsburg,cd,100.0,93.4493082876206,110.12554773360166,111.83544980143569,118.55455828363742,135.9164714446324,136.53925133590687,165.7992295059234,199.0201353373444,260.09258912577246,352.7076572333468,448.6980288623904,600.5395302116168,628.2806052316724,737.4791436564493,742.9724562937304,680.9166239008757,686.0731814422799,620.6027100556332,676.9310400100442,697.025781268863,729.9598095681771,781.4981882131899,924.626514484764,1046.9046514025467,1171.9202270862827,1333.498615370277,1671.4110642923774,1969.5049773272813,2382.3477510362336,2730.3593126432907,3182.6465983629805,3178.0175156824744,3317.862096796984,2747.886091983743,2853.1665529569864,2950.6410864042628,3287.5658870732022,4065.811315555098,4862.211085730527,5290.458766002567,5462.80419156944,5548.574982761863,5724.74593347963,5768.872775444287,5882.582178576765,6030.083753134988,6463.8678244356215,6716.210966775518,7028.477106793278,7257.173201787216,7485.869296781151,7714.565391775088,7943.888051412844,8172.584146406779,8401.280241400715
1975,302,Fort Greene/Brooklyn Heights,cd,100.0,88.69630260115392,108.05609731528872,118.03582201844516,134.57353502210412,160.28441544034823,205.4263679832049,229.01939209912445,226.7689169055988,337.1841779641635,432.0743549629931,580.2008435735102,709.6586488693025,782.2716409400326,858.5402444988256,779.3397767248699,660.341626799876,556.8159780550066,612.9914050050504,625.6851719532159,703.0942423006884,809.4908675950256,791.3532079571628,952.0309479191332,1167.5427935866776,1360.7188651635222,1669.6687323622634,1825.877212899448,2164.099723974749,2623.2590011395228,3178.85700278081,3569.9522711855584,3613.8455287738375,3784.8120841289046,3465.574691546365,3413.636004884026,3528.7728138022644,3762.820355618295,4576.972165906496,5218.659887094012,5826.4912605514,5866.302185287183,6174.753768069765,6489.095619608214,6261.92712393627,6160.310187155634,6297.852197400181,6616.385478016103,6706.113883454686,7490.330651946124,7725.231570355272,7960.132488764414,8195.03340717356,8430.577889742728,8665.478808151873,8900.379726561016
1975,303,Bedford Stuyvesant,cd,100.0,120.0101876849938,110.12335351707014,132.44961241371377,128.79747416654178,143.3864932292451,174.68505566861725,196.39797053499163,200.8229358349586,226.7241804626205,283.9136305795032,370.1551861966672,451.9460928859446,561.1657172527302,677.2937755856434,754.156115368646,714.9605567270653,752.7927661189013,842.8061177195513,783.769934266645,832.1877505747036,859.3380450538776,953.611669195261,1003.3984917965016,1142.9454561048483,1325.9789397775055,1523.7947284669335,1709.6176689702525,2155.848481718165,2528.014727057641,3042.4807269204143,3544.09402870321,3581.855845278711,3237.1647712541817,2560.6297460491623,2206.477505309558,2193.1567494193578,2393.022231480156,2939.600869959489,4085.7600599014017,4979.136622156365,5551.3200314493,5672.021673983123,6442.113671101578,6265.2344927208,6475.033624945304,6868.066177350572,7320.577043665108,7493.772596611472,6954.220030258686,7175.0582455625245,7395.896460866359,7616.734676170196,7838.177927680344,8059.01614298418,8279.854358288014
1975,304,Bushwick,cd,100.0,105.0649673215902,106.87161932689722,107.54418407253527,117.39395828168117,126.70165518301609,123.86245515536656,147.42790885559188,160.8993444952223,181.83706291623955,265.687929677943,353.2333008883317,473.3268991273905,508.889268337939,582.0470041038018,639.5594711515395,582.0046236086971,545.3136155984845,603.2083330456203,544.970332694613,600.4562418545598,626.7205325194745,725.2830764678616,782.7125558712667,882.5863719758261,1004.1678021644592,1050.838028054506,1232.703307549048,1503.77538202566,1795.4225215715385,2075.6237362199386,2494.645625413695,2453.0610373872582,2187.7713092122544,1954.363546961391,1846.9889192891264,1606.3107086312743,1774.7873876351364,2198.4693475110807,3001.321032064976,3912.235317610895,4092.4724364581903,4193.276374755871,4411.338441768162,4597.08445352132,4460.430850523559,4821.4857505595055,5077.261097506566,4607.097119992959,4889.82561893805,5040.867895460949,5191.910171983845,5342.952448506743,5494.4085394858685,5645.450816008764,5796.493092531661
1975,305,East New York/Starrett City,cd,100.0,108.61908076168964,109.1767704581688,108.52512492901243,117.92420905884408,126.4357683638964,128.86330736282383,142.1684512188826,150.80289849522376,177.80241754895894,223.5225996516052,306.0991306978401,396.2036839461415,459.9190331873931,508.7204398649536,494.0886108968417,473.6265335310942,452.6431072032633,443.54119993659504,446.963038274232,469.17284343493446,488.7439359212196,529.2823977496995,530.1911776750057,573.1221406184202,638.9361014498206,758.4645851479,783.5886761458779,968.1960813116816,1144.2879543400447,1399.6252539375646,1620.2707389997051,1701.24085366336,1440.3598553868296,1179.9905343405976,1036.7934688684643,934.6316130069836,857.0602317027434,964.1870209971096,1118.347985926294,1307.9522468596535,1517.8557285003833,1783.7789610429702,1718.6701273384606,1897.9098038748864,2165.664340374162,2299.9504626991243,2179.54491486751,2148.4362450014605,1953.4749587293409,1995.9100266077623,2038.3450944861831,2080.780162364604,2123.3314907029658,2165.7665585813866,2208.201626459808
1975,306,Park Slope/Carroll Gardens,cd,100.0,98.70945633428094,113.9265821261669,118.16229438428378,138.69444937496468,167.76448252283478,217.373209043564,256.45589257357256,299.23732270250844,375.6665807281354,555.5556150350096,707.4650124131565,848.2751856406393,918.5046200507694,925.3077044560694,865.6674301582661,731.5120123881252,677.3047340876712,689.7015031420849,745.1556465336816,807.829474365817,882.1022239293825,970.3561790406878,1097.1001552890102,1209.8526668890086,1453.0352943107152,1756.1860580586042,1945.2398055099568,2313.1558629414167,2778.967008567863,3283.081505435928,3743.4064279483423,3863.0803010466975,3994.7960288052623,3609.436580596409,3826.1327703055817,3963.818637135787,4366.2734020168655,4810.893148134919,5778.177563151596,6283.366363159464,6642.535980948974,6655.50075606606,6727.195885288154,6625.137998516031,6741.949313456818,7052.239566453452,7894.665522051059,7977.96304198731,8419.735810523225,8691.59708554828,8963.458360573331,9235.319635598382,9507.925736034462,9779.787011059518,10051.648286084568
1975,307,Sunset Park,cd,100.0,108.45685935286453,107.66898172213251,110.2893538705434,116.89333282375172,119.72525536966442,144.7331379608258,155.9743953361768,181.88821363228163,248.31517367495803,313.52013166189096,461.4137432219267,589.0875802030397,670.2537425269694,669.4252382949345,678.5082125548345,618.4474243123071,549.9035600548685,551.5004872111307,571.9463794264966,593.8322383116936,645.1548717394173,692.833265326309,731.0279106293739,764.3336482902715,968.7347892382492,1139.3359383473155,1206.3197519578946,1473.1934908777337,1865.1116833501287,2127.6107878427583,2379.578548494726,2449.5405682734104,2471.82572177183,2369.015666062841,2486.678945906561,2580.722145544565,2692.440929839381,3001.1343377332,3575.510495516456,3937.088032245923,4185.272078661177,4196.47202767581,4522.884883755912,4538.535326565932,4612.209726653755,4760.817660946818,4982.197265725346,4574.28478693417,5379.913151858619,5553.039912368857,5726.166672879094,5899.293433389329,6072.894513791374,6246.021274301609,6419.148034811847
1975,308,Crown Heights/Prospect Heights,cd,100.0,99.85540334233076,97.3246450438721,99.41567347575472,91.31734226739756,115.87847810671175,126.2625416207785,145.2321408555721,143.2138316718563,189.3255374838185,201.12888741434475,316.2018825209492,392.125542530752,499.3173860703912,471.9877172908912,523.6130256419234,452.6643127884692,400.1567687261063,421.3883443145385,449.09854556028176,500.5021329518424,537.0404811468742,600.4861745752715,628.3116358492239,680.0175740434731,828.7193223771586,899.9380753300928,1075.4473859089974,1306.249973467061,1545.3583281466165,1854.6762642313136,2185.512221963996,2277.90243876915,2007.3900982137293,1965.617234513137,1898.518912251768,1822.640602698538,1871.94163560291,2281.9639601318468,2708.1884580585224,3105.462344724989,3421.9398217564403,3723.6582820595822,4023.857964316173,3830.391033832346,3996.6093153539646,4277.883241763722,4616.6210382943145,4594.990205002904,4809.4300440936695,4981.287051926935,5153.144059760199,5325.001067593462,5497.3289165440765,5669.1859243773415,5841.042932210604
1975,309,South Crown Heights/Lefferts Gardens,cd,100.0,112.2730461893477,115.4408836099438,120.21630456685742,123.76706732030212,135.2443430883233,159.3890140036615,178.53301514934944,188.27305557172576,229.4251471450252,272.5366437856255,369.6998793097503,456.3623110495344,495.6749756212118,532.863938263963,627.2021551583989,513.8209997600477,527.1746703634387,515.2045404016018,504.49413067659685,593.4870343234729,567.0504733339366,585.0583633107211,666.2948204295159,701.4369012626097,859.7532576752983,900.0230628668144,985.1710756123796,1122.4063132646177,1323.39337379103,1706.5016719522257,1813.641313975388,2100.464449209498,1800.6784699773898,1702.0266447268102,1656.2549303626568,1611.4248146251111,1766.1750132309753,1834.747189859829,2016.208214096257,2892.9830856513445,2759.61900256442,2988.238629980161,3183.0583179997807,3424.664460393765,3594.9888255006767,3553.696172196821,3781.0025229240687,3389.0623077719047,3751.200899249168,3866.435970365126,3981.671041481085,4096.906112597043,4212.456896236608,4327.691967352565,4442.927038468524
1975,310,Bay Ridge/Dyker Heights,cd,100.0,100.05160080806228,106.6197447004538,113.25488604594656,126.04175781672788,141.4356326348817,158.96297840297277,192.2626756954649,210.99504359881016,263.1860555859788,340.8004118642564,432.08361119853765,506.16606567984473,527.0170173427185,527.720481807571,537.8791971874864,501.6527099399833,465.52316505660576,486.5308697351043,480.2884054690043,476.8112976860494,495.3287007075656,512.6565283828173,570.2309706568917,625.2359994107329,673.0723317366491,788.11268169177,825.3320301641336,997.53995431272,1172.9751887414218,1322.9008829983268,1347.7182982623185,1344.9267212620543,1314.577028326332,1353.3635487178922,1392.4876551738191,1405.843835021186,1458.1909468375773,1547.4533207881805,1740.9999736874115,1954.5370500958604,1930.240437653728,2196.80371220973,2225.4513642647803,2272.9820246717027,2202.9789223347816,2356.5254548968387,2350.861065980156,2438.852230298405,2596.067304418644,2669.5276766133848,2742.988048808125,2816.448421002865,2890.11005449129,2963.5704266860303,3037.030798880771
1975,311,Bensonhurst,cd,100.0,107.5896155929112,113.24537012620937,120.7678574011331,129.4214034101835,144.92458863876132,166.51414806489495,183.2031780096925,219.4792958778678,271.95166207875343,347.57473606384065,453.938439917631,534.7584906312529,570.0642897032633,580.0288676160967,551.4536108028236,515.6635487681405,492.5296553157221,526.5453205820728,501.2271007672792,514.2552912054306,527.4073825490843,555.5682661066777,613.3142017596057,656.1548474954135,716.8865979337984,827.8521703140133,852.9497682838601,1038.3393350082897,1308.325176679405,1436.0085121208174,1418.858745747378,1490.6351486428007,1486.188058177759,1538.570612655329,1578.7781647869529,1619.277259074826,1614.2790037497762,1597.6478290986176,1898.708653785641,2076.424082710884,2307.343137682009,2337.234938772254,2449.701029377344,2446.50415184694,2499.7178665050915,2630.2660113464667,2627.518210070434,2629.132242583996,2871.083455090245,2953.022136685689,3034.960818281131,3116.8994998765734,3199.0626710106344,3281.0013526060766,3362.9400342015188
1975,312,Borough Park,cd,100.0,102.57070463151278,107.9617189790586,116.5780577890514,119.57083476867972,137.45728215228596,157.78641991142595,169.38304506285198,204.6324049532243,261.47724590783224,347.8434937034686,466.5778009625286,562.2067217500841,627.2743877514793,625.4674147660658,586.4855173206598,571.9918695143547,507.81300906703547,528.4320934279699,547.1287005391838,589.20971289806,572.1038715407988,626.1331402262425,675.8108257750604,800.1671041016133,884.3170231032682,956.124380394524,989.6156846476448,1208.4301184803728,1516.6665849809867,1668.321754644341,1886.570184724568,1847.815389127809,1782.8432088710106,1723.9448151864017,1630.848562108391,1620.2226390508813,1770.2000659946812,1960.655039590453,2030.9499707259256,2314.046122847436,2746.9008055447043,2778.1442777089064,3085.039425834801,3139.0874721463133,3286.16911093722,3175.481026329376,3530.7045820049752,4131.94762080266,3865.510849004017,4002.6722415239615,4139.833634043906,4276.995026563851,4414.532203720836,4551.693596240781,4688.854988760725
1975,313,Coney Island,cd,100.0,102.83283692587248,101.096584738381,102.77785959726482,114.91967310570166,138.23653025295184,149.39752720797088,175.10883326673488,187.383765222696,240.57306651739552,307.588644709316,418.13480628034966,521.4555849120658,577.8294962125664,566.7842507558097,583.9498650621523,528.6876229694844,454.2422136398949,451.2609036268363,512.1001413197907,509.5627402272903,502.65640492476615,519.1376674950077,584.0613635447054,632.2270048932886,706.3366883915488,844.0093434025064,949.1772165881748,1075.9677067095,1325.56291915387,1553.6750809955006,1840.9547573428868,1650.304302105831,1634.7053055509632,1476.1436345763657,1556.3026590429376,1533.7813331421717,1483.7593211976175,1601.0380961481744,1620.125948040033,1858.0406555981124,1971.17741428795,1992.0595171979307,2093.8703382803656,2214.884064736389,2185.62145318243,2231.1080343812696,2451.563070491328,2293.3694052454266,2462.2979760199837,2522.78773259578,2583.277489171576,2643.7672457473727,2704.4227276836505,2764.912484259447,2825.402240835243
1975,314,Flatbush/Midwood,cd,100.0,98.14683220055676,103.33281073348276,106.67501650292792,121.42833423920412,133.5011184415539,150.5451872644471,174.55501137286095,201.2061812412409,249.3792450886544,311.56597999956534,420.6033547272328,486.8833032459428,511.39041245751866,532.7513781222044,520.2682189606173,464.0484340624604,463.6279280498604,470.8731264758391,485.6737215274658,489.3549628600049,511.996502211557,537.0880831041278,575.1889853813213,655.1842034009104,748.7822041592813,850.6523016864346,846.6740132599256,1068.3852623087005,1293.40970063827,1533.453573774712,1595.6379969727318,1673.2801093342237,1576.2062744222233,1392.6931520562498,1375.2542516568255,1360.607617345724,1400.661346247876,1567.5674043069494,1885.677351490212,2227.9709567922364,2382.605316305871,2411.9842410237097,2557.468417528444,2774.541378165248,2485.6465244899823,2864.733415891955,2947.9202736453663,2755.4939346649,2954.633344729067,3039.609600372125,3124.5858560151837,3209.562111658241,3294.7711789605955,3379.7474346036533,3464.7236902467102
1975,315,Sheepshead Bay,cd,100.0,101.65588725058738,107.32721400619673,110.83756525906176,116.7936740504414,141.96898363796794,155.42061669829314,183.27741235107385,217.61167539316136,267.2115249152899,351.3920113344584,443.9046509307327,524.5610495135364,555.3268288005592,552.4090911658594,533.3797885650688,480.24013789590487,452.60153620958886,489.3841910666888,470.84794777059386,503.98939315091394,503.3179455784034,513.8521936827924,575.5460309197531,635.4383856067071,733.7133875814609,805.8037487996007,891.198747977422,1056.851524966584,1258.9094583962187,1463.9935761374809,1516.1067718839113,1496.4264595294026,1358.3433561205254,1266.754051615508,1343.9621785487666,1398.2015249425754,1352.3385714184635,1419.1590086485653,1595.6106913591188,1773.6043294369722,1848.6547035016429,1897.4684458058043,2037.5793459496592,2103.8018408017497,2050.051965039393,2295.821037246606,2323.38493586172,2430.7608671100093,2399.164054823148,2461.5089570757937,2523.853859328438,2586.198761581082,2648.7144717851047,2711.059374037749,2773.404276290394
1975,316,Brownsville,cd,100.0,93.41174909663305,95.80063157295996,104.6981024338248,125.51167552889068,99.18020818766254,143.79171952510592,108.60330064570726,132.92592636234423,231.74246057868783,254.65041058428545,298.379414309118,371.98978056925125,422.27571309871576,459.1501356740439,585.266114144087,589.2445377705745,508.8502175921287,554.8455438871284,620.6401591389974,645.3355117964538,705.2083307148637,761.9407157456686,819.1660130640855,899.5605704798385,1073.9198050313028,1185.0250284582855,1254.1358562502933,1569.4641209835947,1800.0104536823972,2143.082359838194,2513.5364828519823,2402.396107227305,2291.532092880057,1790.4659335994502,1581.1558385954706,1407.0741170033732,1416.1190179430405,1411.1311744228422,1813.749965684881,2404.283906514321,2601.525547808696,2813.1173568815807,3027.400687475943,3551.832530865272,3518.3138182315142,3869.422166440899,3991.581439376796,3414.189577782318,3264.6558440357794,3339.542242309308,3414.428640582836,3489.315038856364,3564.40660534434,3639.293003617868,3714.179401891396
1975,317,East Flatbush,cd,100.0,106.87842600782776,111.69196073986576,116.87248634494571,121.57040824935925,127.29570601714757,138.91944546256883,155.2564681163737,181.92632579097392,200.72511248042625,248.2677653569972,320.94664020664123,412.4480809877612,472.3051376455675,496.17383128618775,508.7555235667106,453.38623843596287,444.434600294661,438.9223620216064,434.5305632076184,431.0373084068295,448.5604362332499,466.8563463779452,484.1660100264573,542.3870217633137,586.9591125806045,655.4568130587203,691.7184798358314,783.045024948546,936.3201880590422,1107.6603390902692,1317.856688069449,1336.8030408130608,1189.3737142821126,1057.5005237293717,965.5078254169008,879.7374061857008,764.7117296266281,929.0115770278794,1040.8828980607836,1292.416622190326,1409.527462279205,1535.853792286459,1713.577275380395,1690.6281531637003,1742.2389904188635,1932.645507481123,1797.706277075806,1802.369940195488,1694.6442822552133,1730.7172018796844,1766.790121504155,1802.8630411286256,1839.0347906698755,1875.107710294346,1911.1806299188163
1975,318,Flatlands/Canarsie,cd,100.0,104.05850743336931,109.2195492934563,112.91268096218494,121.72310904860288,133.6130583806405,150.44080875702755,170.8648467854728,193.25319379039908,237.1298956618281,297.1214992894453,384.70217151514186,452.6411299251732,486.17326791362007,494.79429552451535,472.80180426759466,436.39527340357154,411.3196795284176,425.4092967467273,420.74764848311503,435.87957716179983,446.9272956397461,456.1550891335602,475.34895674798383,511.22653522794576,560.1412009559521,618.8897565792985,674.8832738501627,784.4244031297403,922.8204519768204,1056.134863654329,1197.6289682183524,1185.6135711394772,1066.0918597434004,1036.569092112986,994.1724620158697,933.8674752221292,920.702320983582,967.5979083873611,1072.2177823212692,1161.4174399347069,1210.0743325341978,1289.2296794396475,1310.900332214702,1367.0998585709033,1518.3268486256425,1626.5587315092314,1610.3834099292185,1552.1877593555396,1558.0928931989265,1592.1774705099826,1626.2620478210383,1660.3466251320942,1694.5245848467418,1728.6091621577973,1762.693739468853
1975,401,Astoria,cd,100.0,104.38247536401812,107.7803349958268,107.24542109021698,118.23536558082492,128.52748602279928,143.1023361623508,160.41957430098287,211.0353077295624,260.565883741985,352.79825523113743,485.4898562487133,570.7855703020425,589.0956949063682,590.6983463839954,544.357575514349,521.5254089910904,469.4233110646296,423.7128826054158,462.22673805095707,473.7971251859179,459.6332043502147,491.8056379137669,488.8453735040318,547.1624080427611,626.4340703039026,739.5978620658657,791.2864061495006,1009.2352877153128,1155.370293523447,1398.1148815447432,1517.1799167986865,1549.65821498089,1505.4353988508024,1458.2453295972318,1370.617125843747,1424.9068985255888,1429.5532656055268,1564.2778585158198,1753.898861691832,1909.720260616136,2168.7146030241656,2399.091949093497,2343.7933690822,2579.971617527324,2628.9607883807994,2542.896406822758,2658.711296514945,2642.870078702332,2812.590323164813,2894.0619259828086,2975.533528800804,3057.0051316187983,3138.6999443075274,3220.1715471255225,3301.643149943517
1975,402,Woodside/Sunnyside,cd,100.0,97.53026074134172,103.78036118868933,103.79363984436505,114.27968024699636,122.00573103461824,143.28373411797918,161.99247442127273,191.825301434307,248.991677580825,323.18926460463484,440.6678015915904,499.1951333471511,535.0743599834883,540.4933833840356,489.15199231214086,395.9219506428671,408.56545835116486,391.2464353150236,393.84396502852746,404.3662023440483,425.160156157305,428.0120748428274,472.7048334097781,504.4650129902528,576.1477610826781,656.2814998053606,743.9680826275966,930.0891515759658,1021.6331660509712,1248.237001716417,1322.645872738521,1299.37938810108,1200.504182836986,1118.783882345328,1078.7149564483825,1169.352902472674,1240.310358336971,1387.2943532157728,1575.8312180335724,1697.8812185532583,1919.139180295424,2007.119814141768,2040.2693977549911,2040.6705808016104,1974.408446978288,2022.409364021987,2160.6610943141904,2088.237596771422,2276.806665059396,2339.5429227720456,2402.2791804846947,2465.0154381973434,2527.923576068109,2590.6598337807586,2653.3960914934078
1975,403,Jackson Heights,cd,100.0,105.18417504930262,104.21399962497382,109.729146083455,116.09816249646354,133.70049680233933,144.48090574451905,159.79549740609556,201.2765316053025,254.80241041244923,326.5636820395502,450.1962992103787,526.226337562144,563.5656545537686,552.2863370953282,529.3957918588922,397.5274206230621,387.6197900643237,411.6485620538839,420.8949294658695,444.4908659990502,461.9214513987323,461.8871374473863,494.7806448668334,538.0023047424447,632.5770126409998,752.3156397095546,819.7834689863461,1041.1437327319916,1201.3865886400524,1441.1860222930025,1560.4552727687808,1575.334881881707,1339.272658281143,1179.7571864582696,1091.593173432014,1193.8629314820153,1149.4252678136563,1310.3912020014834,1487.9373367999017,1510.8839687740406,1751.0017462263274,1887.5477320750333,2092.112690377714,2107.0831563692627,1985.5740994183511,2177.801135430526,2290.2812428702487,2010.751305287376,2173.799043585295,2226.606634121504,2279.414224657712,2332.2218151939205,2385.1740840603647,2437.9816745965736,2490.7892651327816
1975,404,Elmhurst/Corona,cd,100.0,104.4698307031236,105.04677701853292,110.97126024689194,116.44043114602572,133.2834627688699,147.9471544021796,163.75552135688932,201.5847373552379,253.215016766286,346.4213128715484,464.78559580424366,533.2745570887496,589.3192759607657,559.7900096802949,540.9201820824086,467.03613783094767,385.1066231443336,387.4154061615643,392.96526005280265,428.5165347381484,433.0329383551481,456.671370186016,471.0862523244772,530.2186551242875,592.1308422298479,686.6854226485547,746.765985809609,914.2157629714956,1066.2858544117496,1269.139240460273,1399.2069627084752,1428.6706301482236,1282.542511599599,1157.7187537302054,1147.717770744867,1098.1080504162844,1167.7196478125534,1247.4920523026124,1473.4985089471932,1550.2600226045604,1603.149132434931,1767.5071759318157,1877.31890896842,1969.146577943648,1992.996762318392,2164.2469640658824,2115.332462746147,1825.967443588321,2096.4162874067792,2149.0694571218896,2201.722626836999,2254.375796552108,2307.173221526711,2359.82639124182,2412.4795609569296
1975,405,Ridgewood/Maspeth,cd,100.0,100.88191649312752,106.7694331256102,111.3220637390428,119.5353330821801,128.324651621768,141.6235501505209,157.52389836806628,183.50372508001587,235.6101773480828,315.9237286221752,424.3359099465746,480.7109584782628,518.0989112187743,505.4625722302465,474.02919938113325,422.94085802149147,418.6163190083918,429.95273080740446,427.3680733495903,427.8340378113352,440.5902744903113,452.4047424589989,469.0346676478109,511.3793687753364,581.655790543811,677.3410158081047,742.5630857255959,929.367612398874,1083.036399118191,1220.9673323548377,1304.0863981690136,1256.6912038344497,1209.0103110270666,1161.1057673047806,1127.7543918714764,1117.3427134084416,1209.4886781572548,1300.2731386323912,1419.4544484030378,1648.6837204221642,1800.1331643674046,1832.870660363264,1869.114977845151,1990.64903473384,1949.9696868041672,2074.6270564757474,2134.469087449407,2037.2169846737552,2204.3321988000075,2264.306078563024,2324.27995832604,2384.253838089055,2444.392029851422,2504.365909614438,2564.3397893774536
1975,406,Rego Park/Forest Hills,cd,100.0,106.86524598830978,113.03441823225886,124.34843112774372,141.73412011446217,166.53321187978963,194.4455224510817,208.5775759075765,245.1680099590673,291.9582516148354,380.3356681768896,480.0205707918007,534.7549048640881,562.2597367792623,549.1226129319318,528.7052056300694,450.91461069562655,462.3287328095437,431.7239485798078,476.2663499410437,481.5275489692552,496.7764486119585,501.3150643954915,530.3409693211461,573.8371125705512,663.832938563289,769.3422376025359,820.5610883763051,963.2510910476082,1124.0881630051963,1277.6639125126162,1378.4419448808887,1404.90348134718,1344.5911748271292,1313.6652931210888,1271.3962354526343,1258.6372556785343,1339.242021823385,1416.852278278974,1556.5535467182294,1706.524190886409,1772.412432249233,1857.2371564433697,1893.0650558311995,2002.8736070190512,2016.000235270917,2074.2829547599763,2083.9466141944204,2043.5638646222444,2247.9110968903424,2306.465216934445,2365.019336978547,2423.5734570226487,2482.287999313448,2540.84211935755,2599.396239401652
